,Latitude,LatitudeDir,Longitude,LongitudeDir,ClassLabel
206,13.019383333333334,1,80.25595,3,6
207,13.01955,1,80.25595,3,6
208,13.019733333333331,1,80.25596666666667,3,6
209,13.019916666666669,1,80.25596666666667,3,6
210,13.0201,1,80.25598333333333,3,6
211,13.020283333333332,1,80.256,3,6
212,13.02045,1,80.256,3,6
213,13.020633333333333,1,80.25601666666667,3,6
214,13.0205,1,80.2559,3,6
215,13.020366666666666,1,80.25576666666667,3,6
216,13.020216666666666,1,80.25565,3,6
217,13.020083333333334,1,80.25553333333333,3,6
218,13.020266666666666,1,80.2555,3,6
219,13.020433333333331,1,80.25546666666666,3,6
220,13.020616666666667,1,80.25541666666666,3,6
221,13.020783333333334,1,80.25538333333333,3,6
222,13.020966666666666,1,80.25535,3,6
223,13.02115,1,80.25531666666667,3,6
224,13.021316666666667,1,80.25526666666667,3,6
225,13.0215,1,80.25531666666667,3,6
226,13.021666666666668,1,80.25536666666666,3,6
227,13.021833333333332,1,80.25541666666666,3,6
228,13.022016666666667,1,80.25546666666666,3,6
229,13.022183333333333,1,80.25551666666667,3,6
230,13.022366666666668,1,80.25555,3,6
231,13.022533333333334,1,80.2556,3,6
232,13.022716666666666,1,80.25563333333334,3,6
233,13.0229,1,80.25565,3,6
234,13.023066666666669,1,80.25566666666667,3,6
235,13.02325,1,80.2557,3,6
236,13.023433333333331,1,80.25571666666667,3,6
237,13.0236,1,80.25573333333334,3,6
238,13.02375,1,80.25585,3,6
239,13.0239,1,80.25595,3,6
240,13.02405,1,80.25605,3,6
241,13.0242,1,80.25616666666667,3,6
242,13.02435,1,80.25626666666666,3,6
243,13.024466666666669,1,80.2564,3,6
244,13.0246,1,80.25653333333334,3,6
245,13.024716666666666,1,80.25666666666666,3,6
246,13.02485,1,80.2568,3,6
247,13.024966666666666,1,80.25693333333334,3,7
248,13.0251,1,80.25705,3,7
249,13.025233333333333,1,80.25718333333333,3,7
250,13.02535,1,80.25731666666667,3,7
251,13.025483333333334,1,80.25745,3,7
252,13.025583333333334,1,80.2573,3,7
253,13.0257,1,80.25716666666666,3,7
254,13.025816666666667,1,80.25701666666667,3,7
255,13.025916666666667,1,80.25686666666667,3,7
256,13.026033333333332,1,80.25671666666666,3,7
257,13.02585,1,80.25675,3,7
258,13.025666666666666,1,80.25678333333333,3,7
259,13.0255,1,80.25681666666667,3,7
260,13.025566666666666,1,80.25665,3,7
261,13.025633333333332,1,80.25646666666667,3,7
262,13.0257,1,80.2563,3,7
263,13.025766666666666,1,80.25613333333334,3,7
264,13.025816666666667,1,80.25595,3,7
265,13.025883333333333,1,80.25578333333333,3,6
266,13.02595,1,80.25561666666667,3,6
267,13.026016666666669,1,80.25543333333333,3,6
268,13.026083333333334,1,80.25526666666667,3,6
269,13.02625,1,80.25535,3,6
270,13.026416666666666,1,80.25543333333333,3,7
271,13.026566666666668,1,80.25551666666667,3,7
272,13.026733333333333,1,80.2556,3,7
273,13.0269,1,80.25568333333334,3,7
274,13.02675,1,80.25578333333333,3,7
275,13.026583333333331,1,80.25588333333333,3,7
276,13.026433333333332,1,80.25598333333333,3,7
277,13.026283333333334,1,80.25608333333334,3,7
278,13.026366666666666,1,80.25625,3,7
279,13.02645,1,80.25641666666667,3,7
280,13.026516666666666,1,80.25658333333334,3,7
281,13.0266,1,80.25675,3,7
282,13.026683333333333,1,80.25691666666667,3,7
283,13.02675,1,80.25708333333333,3,7
284,13.026783333333332,1,80.2569,3,7
285,13.026816666666669,1,80.25671666666666,3,7
286,13.02685,1,80.25653333333334,3,7
287,13.026883333333334,1,80.25635,3,7
288,13.026916666666668,1,80.25653333333334,3,7
289,13.026933333333334,1,80.25671666666666,3,7
290,13.026966666666668,1,80.2569,3,7
291,13.026983333333334,1,80.25708333333333,3,7
292,13.027016666666666,1,80.25726666666667,3,7
293,13.02705,1,80.25745,3,7
294,13.027066666666666,1,80.25763333333333,3,7
295,13.027083333333334,1,80.25781666666667,3,7
296,13.0271,1,80.258,3,7
297,13.027116666666666,1,80.25818333333333,3,7
298,13.027133333333332,1,80.25836666666666,3,7
299,13.02715,1,80.25855,3,7
300,13.027166666666666,1,80.25873333333334,3,7
301,13.0271,1,80.25856666666667,3,7
302,13.027016666666666,1,80.2584,3,7
303,13.02695,1,80.25823333333334,3,7
304,13.026866666666669,1,80.25806666666666,3,7
305,13.0268,1,80.25788333333334,3,7
306,13.026733333333333,1,80.25771666666667,3,7
307,13.02665,1,80.25755,3,7
308,13.026483333333331,1,80.25755,3,7
309,13.0263,1,80.25753333333333,3,7
310,13.026116666666669,1,80.25751666666666,3,7
311,13.025933333333333,1,80.25751666666666,3,7
312,13.02605,1,80.25765,3,7
313,13.026166666666668,1,80.25778333333334,3,7
314,13.0263,1,80.25791666666667,3,7
315,13.026416666666666,1,80.25806666666666,3,7
316,13.026533333333331,1,80.2582,3,7
317,13.02665,1,80.25833333333334,3,7
318,13.026766666666669,1,80.25848333333333,3,7
319,13.026616666666667,1,80.25838333333333,3,7
320,13.02645,1,80.2583,3,7
321,13.0263,1,80.25821666666667,3,7
322,13.026133333333334,1,80.25811666666667,3,7
323,13.025983333333333,1,80.25803333333333,3,7
324,13.025816666666667,1,80.25795,3,7
325,13.025666666666666,1,80.25786666666667,3,7
326,13.0255,1,80.2578,3,7
327,13.025333333333334,1,80.25773333333333,3,7
328,13.025166666666667,1,80.25765,3,7
329,13.025,1,80.25758333333333,3,7
330,13.024883333333332,1,80.25745,3,7
331,13.02475,1,80.2573,3,7
332,13.024633333333334,1,80.25716666666666,3,7
333,13.024516666666669,1,80.25703333333334,3,6
334,13.024383333333333,1,80.2569,3,6
335,13.02425,1,80.25678333333333,3,6
336,13.024133333333332,1,80.25665,3,6
337,13.024,1,80.25651666666667,3,6
338,13.023866666666668,1,80.2564,3,6
339,13.023733333333332,1,80.25626666666666,3,6
340,13.023566666666667,1,80.2562,3,6
341,13.0234,1,80.25613333333334,3,6
342,13.023233333333334,1,80.25605,3,6
343,13.023066666666669,1,80.256,3,6
344,13.0229,1,80.25595,3,6
345,13.022716666666666,1,80.25593333333333,3,6
346,13.022533333333334,1,80.2559,3,6
347,13.02235,1,80.25588333333333,3,6
348,13.022183333333333,1,80.25585,3,6
349,13.022,1,80.25581666666666,3,6
350,13.021833333333332,1,80.25578333333333,3,6
351,13.02165,1,80.25575,3,6
352,13.021466666666669,1,80.25571666666667,3,6
353,13.0213,1,80.25568333333334,3,6
354,13.021116666666666,1,80.25563333333334,3,6
355,13.020983333333334,1,80.25575,3,6
356,13.020833333333334,1,80.25586666666666,3,6
357,13.020683333333332,1,80.25596666666667,3,6
358,13.02055,1,80.25608333333334,3,6
359,13.0204,1,80.25618333333334,3,6
360,13.02025,1,80.2563,3,6
361,13.020316666666666,1,80.25646666666667,3,6
362,13.0204,1,80.25665,3,6
363,13.020466666666668,1,80.25681666666667,3,6
364,13.020533333333333,1,80.25698333333334,3,6
365,13.020616666666667,1,80.25715,3,6
366,13.020683333333332,1,80.25731666666667,3,6
367,13.020666666666669,1,80.25713333333333,3,6
368,13.020633333333333,1,80.25695,3,6
369,13.020616666666667,1,80.25676666666666,3,6
370,13.0206,1,80.25658333333334,3,6
371,13.020566666666667,1,80.2564,3,6
372,13.02075,1,80.25636666666666,3,6
373,13.020916666666666,1,80.25631666666666,3,6
374,13.021033333333332,1,80.25616666666667,3,6
375,13.021133333333331,1,80.25601666666667,3,6
376,13.021316666666667,1,80.25605,3,6
377,13.021483333333334,1,80.25608333333334,3,6
378,13.021666666666668,1,80.25611666666667,3,6
379,13.02185,1,80.25613333333334,3,6
380,13.022016666666667,1,80.25616666666667,3,6
381,13.0222,1,80.2562,3,6
382,13.022383333333334,1,80.25623333333333,3,6
383,13.02255,1,80.25626666666666,3,6
384,13.022733333333331,1,80.25628333333333,3,6
385,13.022916666666667,1,80.25631666666666,3,6
386,13.023066666666669,1,80.25641666666667,3,6
387,13.023216666666666,1,80.25651666666667,3,6
388,13.023366666666666,1,80.25661666666667,3,6
389,13.023516666666668,1,80.25671666666666,3,6
390,13.023666666666667,1,80.25681666666667,3,6
391,13.023816666666669,1,80.25691666666667,3,6
392,13.023966666666666,1,80.25701666666667,3,6
393,13.024116666666666,1,80.25711666666666,3,6
394,13.024266666666668,1,80.25721666666666,3,6
395,13.024433333333333,1,80.2573,3,7
396,13.024583333333334,1,80.2574,3,7
397,13.024733333333334,1,80.2575,3,7
398,13.0249,1,80.25758333333333,3,7
399,13.02505,1,80.25768333333333,3,7
400,13.0252,1,80.25776666666667,3,7
401,13.025366666666669,1,80.25786666666667,3,7
402,13.025516666666666,1,80.25795,3,7
403,13.025666666666666,1,80.25805,3,7
404,13.025833333333331,1,80.25815,3,7
405,13.025983333333333,1,80.25823333333334,3,7
406,13.026133333333334,1,80.25833333333334,3,7
407,13.0263,1,80.25841666666666,3,7
408,13.02645,1,80.25851666666667,3,7
409,13.0266,1,80.2586,3,7
410,13.026766666666669,1,80.2587,3,7
411,13.026916666666668,1,80.2588,3,7
412,13.027066666666666,1,80.25888333333333,3,7
413,13.027233333333331,1,80.25898333333333,3,7
414,13.027066666666666,1,80.2589,3,7
415,13.0269,1,80.25881666666666,3,7
416,13.02675,1,80.25873333333334,3,7
417,13.026583333333331,1,80.25865,3,7
418,13.026416666666666,1,80.25856666666667,3,7
419,13.026266666666666,1,80.25848333333333,3,7
420,13.0261,1,80.2584,3,7
421,13.02595,1,80.25831666666667,3,7
422,13.025783333333331,1,80.25823333333334,3,7
423,13.025616666666666,1,80.25815,3,7
424,13.025466666666668,1,80.25806666666666,3,7
425,13.0253,1,80.25798333333333,3,7
426,13.025133333333333,1,80.2579,3,7
427,13.024983333333331,1,80.25781666666667,3,7
428,13.024816666666666,1,80.25773333333333,3,7
429,13.024666666666668,1,80.25765,3,7
430,13.0245,1,80.25756666666666,3,7
431,13.024333333333333,1,80.25748333333334,3,7
432,13.024183333333331,1,80.2574,3,6
433,13.024016666666666,1,80.2573,3,6
434,13.02385,1,80.25721666666666,3,6
435,13.0237,1,80.25713333333333,3,6
436,13.023533333333331,1,80.25705,3,6
437,13.023383333333332,1,80.25696666666667,3,6
438,13.023216666666666,1,80.25688333333333,3,6
439,13.02305,1,80.2568,3,6
440,13.0229,1,80.25671666666666,3,6
441,13.022733333333331,1,80.25663333333334,3,6
442,13.022566666666666,1,80.25655,3,6
443,13.0224,1,80.25656666666667,3,6
444,13.022216666666669,1,80.25658333333334,3,6
445,13.022033333333331,1,80.25658333333334,3,6
446,13.02185,1,80.2566,3,6
447,13.021683333333334,1,80.25661666666667,3,6
448,13.0215,1,80.25661666666667,3,6
449,13.021316666666667,1,80.25663333333334,3,6
450,13.021133333333331,1,80.25665,3,6
451,13.02095,1,80.25665,3,6
452,13.021116666666666,1,80.25671666666666,3,6
453,13.021283333333333,1,80.2568,3,6
454,13.02145,1,80.25686666666667,3,6
455,13.021616666666668,1,80.25693333333334,3,6
456,13.021783333333332,1,80.25701666666667,3,6
457,13.02195,1,80.25708333333333,3,6
458,13.022116666666667,1,80.25715,3,6
459,13.022283333333334,1,80.25721666666666,3,6
460,13.02245,1,80.2573,3,6
461,13.022616666666666,1,80.25736666666667,3,6
462,13.022783333333331,1,80.25743333333334,3,6
463,13.02295,1,80.2575,3,6
464,13.023116666666668,1,80.25758333333333,3,6
465,13.023283333333334,1,80.25765,3,6
466,13.02345,1,80.25771666666667,3,6
467,13.023616666666667,1,80.25778333333334,3,6
468,13.023783333333334,1,80.25786666666667,3,7
469,13.02395,1,80.25793333333333,3,7
470,13.024116666666666,1,80.258,3,7
471,13.024283333333331,1,80.25806666666666,3,7
472,13.02445,1,80.25815,3,7
473,13.024616666666669,1,80.25821666666667,3,7
474,13.024783333333334,1,80.25828333333334,3,7
475,13.02495,1,80.25835,3,7
476,13.025116666666667,1,80.25843333333333,3,7
477,13.025266666666669,1,80.2585,3,7
478,13.025433333333334,1,80.25856666666667,3,7
479,13.0256,1,80.25863333333334,3,7
480,13.025766666666666,1,80.25871666666667,3,7
481,13.025933333333333,1,80.25878333333333,3,7
482,13.0261,1,80.25885,3,7
483,13.026266666666666,1,80.25893333333333,3,7
484,13.026433333333332,1,80.259,3,7
485,13.0266,1,80.25906666666667,3,7
486,13.026766666666669,1,80.25913333333334,3,7
487,13.026933333333334,1,80.25921666666666,3,7
488,13.0271,1,80.25928333333333,3,7
489,13.026933333333334,1,80.2592,3,7
490,13.026783333333332,1,80.25911666666667,3,7
491,13.026616666666667,1,80.25903333333333,3,7
492,13.026466666666666,1,80.25895,3,7
493,13.0263,1,80.25886666666666,3,7
494,13.026133333333334,1,80.25878333333333,3,7
495,13.025983333333333,1,80.2587,3,7
496,13.025816666666667,1,80.25861666666667,3,7
497,13.02565,1,80.25853333333333,3,7
498,13.0255,1,80.25845,3,7
499,13.025333333333334,1,80.25836666666666,3,7
500,13.025183333333333,1,80.25828333333334,3,7
501,13.025016666666666,1,80.2582,3,7
502,13.02485,1,80.25811666666667,3,7
503,13.0247,1,80.25803333333333,3,7
504,13.024533333333334,1,80.25795,3,7
505,13.024366666666667,1,80.25786666666667,3,7
506,13.024216666666666,1,80.25778333333334,3,7
507,13.02405,1,80.2577,3,7
508,13.0239,1,80.25761666666666,3,6
509,13.023733333333332,1,80.25753333333333,3,6
510,13.023566666666667,1,80.25745,3,6
511,13.023416666666666,1,80.25736666666667,3,6
512,13.02325,1,80.25728333333333,3,6
513,13.023083333333334,1,80.2572,3,6
514,13.022933333333333,1,80.25711666666666,3,6
515,13.022766666666667,1,80.25703333333334,3,6
516,13.022616666666666,1,80.25693333333334,3,6
517,13.02245,1,80.25685,3,6
518,13.022266666666669,1,80.25688333333333,3,6
519,13.022083333333333,1,80.2569,3,6
520,13.021916666666666,1,80.25691666666667,3,6
521,13.021733333333334,1,80.25693333333334,3,6
522,13.02155,1,80.25695,3,6
523,13.021366666666667,1,80.25696666666667,3,6
524,13.0212,1,80.25698333333334,3,6
525,13.021016666666666,1,80.257,3,6
526,13.0209,1,80.25715,3,6
527,13.0208,1,80.2573,3,6
528,13.020683333333332,1,80.25743333333334,3,6
529,13.020583333333333,1,80.25758333333333,3,6
530,13.020416666666666,1,80.2575,3,6
531,13.02025,1,80.25743333333334,3,6
532,13.0201,1,80.25735,3,6
533,13.019933333333332,1,80.25726666666667,3,6
534,13.019766666666667,1,80.25718333333333,3,6
535,13.0196,1,80.25711666666666,3,6
536,13.01945,1,80.25703333333334,3,6
537,13.019283333333334,1,80.25695,3,6
538,13.019116666666667,1,80.25686666666667,3,6
539,13.01895,1,80.2568,3,6
540,13.0188,1,80.25671666666666,3,6
541,13.018633333333334,1,80.25663333333334,3,6
542,13.018466666666669,1,80.25655,3,6
543,13.0183,1,80.25648333333334,3,6
544,13.01815,1,80.2564,3,6
545,13.017983333333332,1,80.25631666666666,3,6
546,13.017816666666668,1,80.25623333333333,3,6
547,13.01765,1,80.25616666666667,3,6
548,13.0175,1,80.25608333333334,3,6
549,13.017333333333331,1,80.256,3,6
550,13.017483333333333,1,80.2561,3,6
551,13.01765,1,80.25618333333334,3,6
552,13.0178,1,80.25628333333333,3,6
553,13.01795,1,80.25638333333333,3,6
554,13.0181,1,80.25646666666667,3,6
555,13.018266666666667,1,80.25656666666667,3,6
556,13.018416666666669,1,80.25665,3,6
557,13.018566666666668,1,80.25675,3,6
558,13.018733333333332,1,80.25685,3,6
559,13.018883333333331,1,80.25693333333334,3,6
560,13.019033333333333,1,80.25703333333334,3,6
561,13.0192,1,80.25711666666666,3,6
562,13.01935,1,80.25721666666666,3,6
563,13.0195,1,80.25731666666667,3,6
564,13.01965,1,80.2574,3,6
565,13.019816666666667,1,80.2575,3,6
566,13.019966666666669,1,80.2576,3,6
567,13.020116666666668,1,80.25768333333333,3,6
568,13.020283333333332,1,80.25778333333334,3,6
569,13.020116666666668,1,80.2577,3,6
570,13.01995,1,80.25761666666666,3,6
571,13.019783333333333,1,80.25755,3,6
572,13.019633333333331,1,80.25746666666667,3,6
573,13.019466666666666,1,80.25738333333334,3,6
574,13.0193,1,80.2573,3,6
575,13.019133333333333,1,80.25721666666666,3,6
576,13.018983333333331,1,80.25715,3,6
577,13.018816666666666,1,80.25706666666666,3,6
578,13.01865,1,80.25698333333334,3,6
579,13.018483333333334,1,80.2569,3,6
580,13.018333333333333,1,80.25683333333333,3,6
581,13.018166666666668,1,80.25675,3,6
582,13.018,1,80.25666666666666,3,6
583,13.017833333333334,1,80.25658333333334,3,6
584,13.017683333333334,1,80.25651666666667,3,6
585,13.017516666666667,1,80.25643333333333,3,6
586,13.01735,1,80.25635,3,6
587,13.017516666666667,1,80.25645,3,6
588,13.017666666666669,1,80.25653333333334,3,6
589,13.017816666666668,1,80.25663333333334,3,6
590,13.017983333333332,1,80.25671666666666,3,6
591,13.018133333333331,1,80.25681666666667,3,6
592,13.018283333333333,1,80.2569,3,6
593,13.01845,1,80.257,3,6
594,13.0186,1,80.25708333333333,3,6
595,13.01875,1,80.25718333333333,3,6
596,13.018916666666666,1,80.25726666666667,3,6
597,13.019066666666667,1,80.25736666666667,3,6
598,13.019233333333334,1,80.25745,3,6
599,13.019383333333334,1,80.25755,3,6
600,13.019533333333332,1,80.25763333333333,3,6
601,13.0197,1,80.25773333333333,3,6
602,13.01985,1,80.25781666666667,3,6
603,13.02,1,80.25791666666667,3,6
604,13.020166666666666,1,80.258,3,6
605,13.02,1,80.25793333333333,3,6
606,13.019833333333333,1,80.25785,3,6
607,13.019666666666666,1,80.25776666666667,3,6
608,13.019516666666666,1,80.2577,3,6
609,13.01935,1,80.25761666666666,3,6
610,13.019183333333334,1,80.25753333333333,3,6
611,13.019016666666667,1,80.25746666666667,3,6
612,13.01885,1,80.25738333333334,3,6
613,13.0187,1,80.2573,3,6
614,13.018533333333334,1,80.25723333333333,3,6
615,13.018366666666669,1,80.25715,3,6
616,13.0182,1,80.25706666666666,3,6
617,13.01805,1,80.257,3,6
618,13.017883333333334,1,80.25691666666667,3,6
619,13.017716666666669,1,80.25683333333333,3,6
620,13.01755,1,80.25676666666666,3,6
621,13.017383333333331,1,80.25668333333333,3,6
622,13.017233333333332,1,80.2566,3,6
623,13.017066666666668,1,80.25653333333334,3,6
624,13.017216666666666,1,80.25661666666667,3,6
625,13.017383333333331,1,80.25671666666666,3,6
626,13.017533333333333,1,80.2568,3,6
627,13.017683333333334,1,80.2569,3,6
628,13.01785,1,80.25698333333334,3,6
629,13.018,1,80.25708333333333,3,6
630,13.01815,1,80.25716666666666,3,6
631,13.018316666666667,1,80.25726666666667,3,6
632,13.018466666666669,1,80.25735,3,6
633,13.018616666666668,1,80.25745,3,6
634,13.018783333333332,1,80.25753333333333,3,6
